Date,Time,BakV(V),EscT(°C),EscT(°C),Cels(V),GAlt(m),GSpd(kmh),Hdg(°),Gvs(m/s),Sats,5104,5105,GPS,Date,Alt(m),VFR(%),AltR(m),VSpR(m/s),GeaV(V),RSSI(dB),TRSS(dB),TQly,RxV(V),VSpd(m/s),ASpd(kmh),EscR(rpm),EscC(mAh),EscV(V),EscA(A),EscT(°C),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-03-24,14:49:47.620,7.89,0,0,24.06,492.4,68.6,345.07,-5.8,17,6165836,119,47.301776 8.739985,2026-03-24 13:45:09,65.3,100,58.5,5.13,6.00,49,58,94,6.10,6.57,97.1,0,0,24.1,0.0,33,0,-5,1024,-572,-5,-1024,-601,-1024,-1024,1,1,1,1,-1,-1,-1,-1,0x0000000000840010,1427,1489,988,1437,1190,1776,1489,886,1482,1569,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:48.120,7.89,0,0,24.06,496.7,68.6,349.49,-6.2,16,6455791,125,47.301883 8.739985,2026-03-24 13:45:14,65.3,100,61.9,5.54,6.00,53,59,86,6.10,8.44,98.1,0,0,24.1,0.0,33,0,-3,1024,-311,-6,-1024,-601,-1024,-1024,1,1,1,1,-1,-1,-1,-1,0x0000000000840010,1509,1489,988,1471,1217,1792,1489,886,1455,1555,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:48.620,7.88,0,0,24.06,499.3,69.3,354.90,-6.3,17,6936607,119,47.301883 8.739920,2026-03-24 13:45:14,74.3,94,65.4,5.36,6.00,50,58,86,6.10,5.61,99.6,0,0,24.1,0.0,33,0,-35,1024,-185,-6,-1024,-601,-1024,-1024,1,1,1,1,-1,-1,-1,-1,0x0000000000840010,1528,1492,988,1484,1229,1794,1489,886,1445,1551,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:49.120,7.88,0,0,24.06,502.8,69.2,359.72,-6.1,17,7357136,119,47.301993 8.739908,2026-03-24 13:45:14,76.3,94,68.2,4.86,6.00,55,62,94,6.10,6.69,101.0,0,0,24.1,0.0,33,-1,-5,1024,-98,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1533,1489,988,1498,1231,1800,1489,886,1445,1544,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:49.620,7.87,0,0,24.06,503.9,68.9,3.07,-5.9,14,7615306,127,47.302103 8.739908,2026-03-24 13:45:14,79.5,99,71.3,4.71,6.00,56,63,94,6.10,4.91,101.0,0,0,24.1,0.0,33,0,-1,1024,-84,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1534,1488,988,1500,1231,1801,1489,886,1445,1543,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:50.120,7.87,0,0,24.06,508.5,68.0,9.59,-5.6,14,7981591,128,47.302213 8.739918,2026-03-24 13:45:14,79.5,99,72.7,3.90,5.90,51,59,95,6.10,2.11,102.0,0,0,24.1,0.0,33,0,-3,1024,-665,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1384,1489,988,1420,1176,1769,1489,886,1496,1576,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:50.620,7.87,0,0,24.06,508.5,67.2,14.90,-5.7,14,8386339,128,47.302213 8.739943,2026-03-24 13:45:14,80.9,99,74.3,2.00,5.90,45,50,95,6.10,2.11,102.6,0,0,24.1,0.0,33,0,-2,1024,-398,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1489,1489,988,1462,1209,1788,1489,886,1463,1559,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:51.120,7.87,0,0,24.06,508.5,65.6,14.90,-5.8,14,8681786,127,47.302353 8.739990,2026-03-24 13:45:14,86.3,99,77.5,2.60,5.90,42,55,85,6.10,7.01,102.8,0,0,24.1,0.0,33,-1,-3,1024,-303,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1510,1489,988,1472,1217,1792,1489,886,1455,1555,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:51.620,7.87,0,0,24.06,508.5,65.3,26.98,-6.0,11,8681786,135,47.302446 8.739990,2026-03-24 13:45:14,88.1,92,80.1,4.46,5.90,46,51,85,6.10,7.01,103.5,0,0,24.1,0.0,33,-158,-8,1024,-670,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1382,1489,988,1419,1175,1768,1575,886,1497,1576,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:52.120,7.87,0,0,24.06,518.9,63.9,34.22,-6.1,11,8681786,137,47.302446 8.739990,2026-03-24 13:45:14,92.6,92,82.4,5.25,5.90,48,57,72,6.10,7.01,104.0,0,0,24.1,0.0,33,-1,-4,1024,-632,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1400,1489,988,1426,1181,1771,1489,886,1489,1572,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:52.620,7.87,0,0,24.06,524.4,64.0,34.22,-6.1,13,9795932,130,47.302446 8.740185,2026-03-24 13:45:14,95.7,89,87.1,4.86,5.90,49,59,72,6.10,7.01,103.2,0,0,24.1,0.0,33,-98,-157,1024,-566,-5,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1435,1506,988,1434,1205,1760,1541,886,1472,1578,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:53.120,7.87,0,0,24.06,525.3,64.0,52.32,-5.0,14,9795932,129,47.302446 8.740298,2026-03-24 13:45:14,98.2,90,89.3,4.44,5.90,43,54,75,6.10,4.22,102.4,0,0,24.1,0.0,33,-2,-140,1024,-159,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1532,1504,988,1485,1240,1783,1490,886,1438,1556,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:53.620,7.87,0,0,24.06,526.7,62.9,57.27,-4.7,14,10116647,125,47.302676 8.740298,2026-03-24 13:45:14,99.8,90,91.0,3363341.89,5.90,45,55,80,6.10,5.27,101.4,0,0,24.0,0.0,33,-31,-107,1024,-320,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1510,1500,988,1468,1226,1780,1504,886,1450,1562,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:54.120,7.87,0,0,24.06,529.5,62.0,68.44,-5.2,17,10358363,121,47.302716 8.740298,2026-03-24 13:45:14,99.8,89,94.3,3.84,5.90,53,61,80,6.10,5.27,100.5,0,0,24.0,0.0,33,-58,-2,1024,-130,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1531,1489,988,1494,1229,1800,1519,886,1446,1546,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:54.620,7.87,0,0,24.06,533.3,62.0,86.25,-5.5,17,10575565,122,47.302740 8.740298,2026-03-24 13:45:14,106.1,89,97.3,4.93,5.90,58,72,94,6.10,7.07,101.8,0,0,24.1,0.0,33,-92,-2,1024,-721,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1354,1489,988,1408,1166,1764,1538,886,1506,1580,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:55.120,7.87,0,0,24.06,536.0,61.3,90.18,-6.0,16,11009719,122,47.302740 8.740298,2026-03-24 13:45:14,111.0,99,101.0,5.47,5.90,59,59,94,6.10,7.70,101.7,0,0,24.1,0.0,33,-98,-2,1024,-643,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1395,1489,988,1424,1179,1771,1541,886,1493,1574,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:55.620,7.89,0,0,24.06,539.6,61.9,100.64,-6.1,15,11446719,122,47.302740 8.740888,2026-03-24 13:45:14,112.6,99,103.9,5.31,6.00,54,63,96,6.10,7.70,100.1,0,0,24.1,0.0,33,-164,-3,1024,-712,-5,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1359,1489,988,1410,1168,1764,1579,886,1504,1580,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:56.120,7.89,0,0,24.06,541.5,62.6,105.81,-5.6,15,11701434,123,47.302710 8.741028,2026-03-24 13:45:14,114.8,98,106.0,4.12,6.00,54,66,96,6.10,2.80,96.4,0,0,24.1,0.0,33,-2,-2,1024,-413,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1484,1489,988,1460,1207,1788,1490,886,1464,1559,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:56.620,7.90,0,0,24.03,543.6,63.5,112.11,-4.7,16,11701434,159,47.302673 8.741028,2026-03-24 13:45:14,115.9,98,107.7,3.15,6.00,51,54,95,6.10,2.80,94.5,0,0,24.1,0.0,33,-1,-194,1024,-299,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1516,1511,988,1467,1236,1771,1489,886,1442,1567,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:57.120,7.90,0,0,24.03,545.5,62.3,114.31,-4.2,16,12226021,137,47.302633 8.741165,2026-03-24 13:45:14,117.7,98,109.0,2.52,6.00,61,68,95,6.10,2.11,89.9,0,0,24.0,0.0,33,0,-235,1024,139,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1554,1517,988,1527,1263,1787,1489,886,1424,1545,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:57.620,7.90,0,0,24.03,546.7,65.1,115.13,-3.6,17,12361835,110,47.302633 8.741343,2026-03-24 13:45:23,118.6,99,110.5,2.21,6.00,61,65,98,6.10,2.11,88.2,0,0,24.0,0.0,33,0,-246,1024,29,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1547,1519,988,1510,1261,1778,1489,886,1426,1552,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:58.120,7.90,0,0,24.03,549.7,68.7,117.49,-4.0,18,12591456,109,47.302583 8.741483,2026-03-24 13:45:23,122.0,99,112.4,2.86,6.00,58,65,97,6.10,2.82,86.3,0,0,24.1,0.0,33,-1,-2,1024,486,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1580,1489,988,1613,1255,1848,1489,886,1423,1500,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:58.620,7.90,0,0,24.03,552.2,69.6,117.02,-4.8,17,12969218,114,47.302523 8.741483,2026-03-24 13:45:23,125.8,99,115.4,4.35,6.00,58,64,97,6.10,5.61,85.4,0,0,24.1,0.0,33,0,-139,1024,139,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1552,1504,988,1529,1254,1798,1489,886,1430,1539,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:59.120,7.90,0,0,24.03,555.2,69.3,114.33,-4.8,16,13224613,114,47.302476 8.741626,2026-03-24 13:45:23,127.3,99,117.7,4.30,6.00,61,68,98,6.10,6.66,84.4,0,0,24.1,0.0,33,0,-211,1024,1,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1544,1514,988,1506,1257,1780,1489,886,1429,1552,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:49:59.620,7.90,0,0,24.03,557.3,71.1,114.27,-4.9,17,13549410,109,47.302476 8.741773,2026-03-24 13:45:23,130.9,100,120.6,4.32,6.00,60,71,98,6.10,4.91,83.5,0,0,24.1,0.0,33,-1,-275,1024,-70,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1541,1523,988,1495,1259,1771,1489,886,1427,1560,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:00.120,7.89,0,0,24.03,560.2,69.0,117.78,-4.9,17,13886352,110,47.302430 8.741966,2026-03-24 13:45:26,132.7,100,123.0,4.13,6.00,56,63,98,6.10,4.94,83.1,0,0,24.1,0.0,33,-1,-216,1024,-280,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1519,1514,988,1468,1240,1770,1489,886,1441,1568,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:00.620,7.89,0,0,24.03,561.1,68.4,119.66,-4.6,18,13886352,109,47.302380 8.741966,2026-03-24 13:45:26,135.0,100,125.6,4.27,6.00,59,68,98,6.10,4.93,81.9,0,0,24.1,0.0,33,-45,-378,1024,-477,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1477,1541,988,1441,1238,1741,1512,886,1447,1586,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:01.120,7.89,0,0,24.03,564.4,70.9,124.31,-4.4,19,14092144,108,47.302300 8.741966,2026-03-24 13:45:26,136.1,99,127.4,3.21,6.00,62,66,98,6.10,4.54,81.9,0,0,24.1,0.0,33,-98,-330,1024,-479,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1474,1532,988,1442,1233,1746,1541,886,1451,1583,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:01.620,7.88,0,0,24.03,565.3,70.9,127.24,-4.4,16,14665385,127,47.302230 8.742241,2026-03-24 13:45:26,139.4,99,129.4,3.41,6.00,56,62,99,6.10,4.21,81.0,0,0,24.0,0.0,33,-1,-162,1024,2,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1543,1507,988,1508,1252,1786,1489,886,1432,1549,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:02.120,7.88,0,0,24.03,569.0,72.4,127.93,-4.5,17,14869971,127,47.302230 8.742373,2026-03-24 13:45:26,140.6,100,131.6,3.52,6.00,51,58,99,6.10,3.86,81.0,0,0,24.0,0.0,33,-1,-246,1024,66,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1549,1519,988,1515,1262,1780,1489,886,1425,1550,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:02.620,7.88,0,0,24.03,570.1,71.9,127.38,-4.5,15,14869971,145,47.302160 8.742550,2026-03-24 13:45:28,144.1,100,134.5,4.29,6.00,49,53,99,6.10,6.00,82.8,0,0,24.0,0.0,33,1,-259,1024,68,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1552,1519,988,1520,1263,1783,1488,886,1424,1548,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:03.120,7.88,0,0,24.03,572.7,71.0,121.91,-4.3,15,15390423,127,47.302100 8.742550,2026-03-24 13:45:28,145.7,100,136.1,3.79,6.00,45,40,99,6.10,4.23,82.8,0,0,24.0,0.0,33,60,-241,1024,228,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1561,1518,988,1541,1267,1792,1459,886,1420,1540,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:03.620,7.87,0,0,24.01,572.7,69.7,120.66,-4.1,16,15390423,114,47.302043 8.742688,2026-03-24 13:45:28,148.2,100,138.3,3.25,6.00,49,54,94,6.10,4.22,85.4,0,0,24.0,0.0,33,0,-262,1024,97,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1552,1521,988,1519,1264,1781,1489,886,1423,1549,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:04.120,7.87,0,0,24.01,576.1,68.8,115.21,-3.3,17,15812651,115,47.302043 8.742830,2026-03-24 13:45:28,149.2,96,139.8,3.01,6.00,53,62,94,6.10,4.22,85.8,0,0,24.0,0.0,33,-1,-309,1024,-150,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1537,1529,988,1482,1258,1764,1489,886,1427,1567,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:04.620,7.87,0,0,24.01,578.2,68.3,114.56,-3.1,17,15812651,114,47.301976 8.742973,2026-03-24 13:45:30,150.4,98,141.1,2.07,6.00,51,58,96,6.10,1.41,82.6,0,0,24.0,0.0,33,-2,-322,1024,1,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1547,1531,988,1503,1268,1767,1490,886,1422,1559,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:05.120,7.88,0,0,24.01,578.8,69.5,115.44,-3.2,16,15812651,114,47.301976 8.742973,2026-03-24 13:45:30,153.1,98,142.4,2.20,6.00,61,68,96,6.10,1.41,81.3,0,0,24.0,0.0,33,-1,-271,1024,1,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1546,1523,988,1505,1263,1773,1489,886,1425,1555,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:05.620,7.88,0,0,24.01,581.5,70.7,117.70,-3.5,16,16149468,114,47.301976 8.743165,2026-03-24 13:45:30,154.4,98,144.5,3.00,6.00,56,62,97,6.10,5.28,80.4,0,0,24.0,0.0,33,1,-279,1024,217,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1561,1524,988,1538,1270,1787,1488,886,1418,1543,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:06.120,7.88,0,0,24.01,583.3,69.8,118.21,-4.0,16,16464654,144,47.301976 8.743308,2026-03-24 13:45:30,155.7,99,146.8,3.64,6.00,59,66,98,6.10,4.95,81.7,0,0,24.0,0.0,33,-1,-264,1024,-1,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1546,1522,988,1505,1262,1774,1489,886,1426,1555,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:06.620,7.88,0,0,24.01,586.0,69.7,119.08,-4.4,15,16664330,144,47.301836 8.743450,2026-03-24 13:45:30,159.1,99,149.1,4.01,6.00,59,62,98,6.10,4.93,82.9,0,0,24.0,0.0,33,-1,-136,1024,2,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1543,1504,988,1509,1250,1789,1489,886,1433,1547,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:07.120,7.89,0,0,24.01,588.1,69.4,121.05,-4.6,15,16664330,145,47.301763 8.743450,2026-03-24 13:45:33,163.1,99,152.0,4.35,6.00,50,54,99,6.10,5.30,84.1,0,0,24.0,0.0,33,-1,-211,1024,-1,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1544,1514,988,1506,1257,1780,1489,886,1429,1552,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:07.620,7.89,0,0,24.01,591.2,68.5,121.61,-4.7,16,17332314,145,47.301703 8.743588,2026-03-24 13:45:33,164.6,100,154.5,4.30,6.00,49,56,99,6.10,5.63,84.2,0,0,24.0,0.0,33,-1,-259,1024,-467,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1476,1521,988,1446,1227,1755,1489,886,1454,1578,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:08.120,7.89,0,0,24.01,592.9,67.1,122.13,-4.6,16,17534458,145,47.301646 8.743721,2026-03-24 13:45:33,167.5,100,156.6,3.78,6.00,53,57,98,6.10,3.52,83.6,0,0,24.0,0.0,33,0,-222,1024,-311,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1514,1515,988,1465,1238,1767,1489,886,1441,1569,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:08.620,7.89,0,0,24.01,595.5,68.8,124.05,-4.4,16,17818794,145,47.301646 8.743721,2026-03-24 13:45:33,168.5,98,158.7,3.81,6.00,56,64,98,6.10,4.60,83.3,0,0,24.0,0.0,33,0,-231,1024,-295,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1517,1517,988,1466,1240,1767,1489,886,1440,1569,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:09.120,7.89,0,0,24.01,598.3,69.6,124.05,-4.5,16,18127778,111,47.301586 8.744028,2026-03-24 13:45:33,172.0,99,161.1,3.57,6.00,53,54,93,6.10,6.04,83.7,0,0,24.0,0.0,33,0,-234,1024,-258,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1523,1517,988,1470,1243,1769,1489,886,1437,1567,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:09.620,7.89,0,0,24.01,600.4,70.3,125.43,-4.6,17,18346910,111,47.301500 8.744028,2026-03-24 13:45:35,173.6,99,163.6,4.07,6.00,63,72,98,6.10,6.04,84.7,0,0,24.0,0.0,33,-45,-295,1024,-381,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1502,1526,988,1456,1239,1756,1512,886,1443,1576,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:10.120,7.89,0,0,24.01,603.9,71.5,125.02,-5.0,17,18346910,111,47.301440 8.744160,2026-03-24 13:45:35,177.1,99,166.3,4.50,6.00,62,66,98,6.10,5.64,86.6,0,0,24.1,0.0,33,-1,-265,1024,-344,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1509,1522,988,1461,1240,1761,1489,886,1441,1573,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:10.620,7.89,0,0,24.02,606.2,72.1,125.02,-5.3,16,19112580,144,47.301440 8.744296,2026-03-24 13:45:35,181.2,99,169.6,4.89,6.00,61,68,97,6.10,5.64,87.1,0,0,24.1,0.0,33,-252,-342,1024,-501,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1467,1535,988,1439,1232,1743,1628,886,1452,1585,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-03-24,14:50:11.120,7.89,0,0,24.02,609.3,72.3,120.27,-5.2,16,19112580,144,47.301380 8.744483,2026-03-24 13:45:35,182.9,99,172.1,4.60,6.00,61,68,97,6.10,6.35,88.8,0,0,24.0,0.0,33,23,-298,1024,325,-6,-1024,-601,-1024,-1024,1,1,1,1,1,-1,-1,-1,0x0000000000100010,1570,1527,988,1559,1276,1794,1477,886,1413,1536,2012,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
